screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0513,35019286,Fiber Diameter Differentially Regulates Function of Retinal Pigment and Corneal Epithelial Cells on Nanofibrous Tissue Scaffolds.,"Biomaterials have significant functions as tissue scaffolds to support cells for regeneration. Nanofibrous scaffolds which mimic the architecture of the extracellular matrix are well suited to support epithelial cells for ocular tissue engineering. This study aimed at investigating the role of scaffold architecture, if any, on the response of ocular epithelial cells. Thus, we have cultured two different types of ocular epithelial cells on nanofibrous scaffolds of two different diameters to evaluate their generic and cell-specific properties. Human adult retinal pigment epithelial (ARPE-19) and human corneal epithelial (HCE-T) cells were cultured on poly(ε-caprolactone) (PCL) nanofibers of different diameters, nominally 500 and 1300 nm. Moduli of the fiber mats were marginally different at 7.4 and 11.1 kPa for 500 and 1300 nm diameter, respectively. The molecular changes in the cells in response to the different fibers were analyzed by qRT-PCR, Western blot, immunofluorescence, ELISA, flow cytometry, MTT assay, and SEM to assess properties such as proliferation, apoptosis, membrane potential, epithelial-mesenchymal transition, stem cell population, VEGF-A secretion, differentiation, and metabolic status of the cells. HCE-T cells revealed characteristic morphology along with higher expression of proliferation, differentiation, and lower apoptotic markers when cultured on PCL nanofibers of 500 nm. However, on nanofibers of 1300 nm, the cells showed higher expression of the corneal stem/progenitor as well as pluripotent stem cell markers. ARPE-19 cells exhibited characteristic hexagonal morphology with elevated expression levels of proliferative markers, phagocytic activity, and lower apoptosis levels. However, on 500 nm nanofibers, they expressed higher levels of pluripotent markers and secretion of VEGF-A. These findings demonstrate that the response can differ markedly from scaffold architecture even if derived from the same tissue and originating from the same germ layer. Furthermore, it paves the way for a target specific outcome and, thereby, for personalized translational medicine.",2020,ACS applied bio materials,10.1021/acsabm.9b00897,A3_epithelium_limbus,1,,,,,
PUBMED_0514,35020537,Epithelial Basement Membrane Regeneration After PRK-Induced Epithelial-Stromal Injury in Rabbits: Fibrotic Versus Non-fibrotic Corneal Healing.,"PURPOSE: To study epithelial basement membrane (EBM) regeneration in non-fibrotic and fibrotic corneas after photorefractive keratectomy (PRK). METHODS: Rabbits (120 total) had either epithelial scrape alone, -4.50 diopters (D) PRK, -9.00 D PRK, or no surgery. Immunohistochemistry was performed on cryofixed corneas at time points from unwounded to 8 weeks (four corneas at each time point in each group). Multiplex immunohistochemistry was performed for EBM components, including collagen type IV, laminin beta-3, laminin alpha-5, perlecan, and nidogen-1. Stromal cellular composition was studied by triplex immunohistochemistry for keratocan, vimentin, and alpha-smooth muscle actin (SMA). RESULTS: PRK-injured EBM significantly regenerated by 4 days after surgery. However, early TGF-beta-regulating perlecan incorporation into the nascent EBM declined 4 to 7 days after surgery in fibrotic corneas. Non-fibrotic corneas that had fully regenerated EBM (with all five components incorporated into the EBM) were transparent and had few SMA-positive myofibroblasts in the stroma. Conversely, corneas with defective nascent EBM that lacked perlecan developed many anterior stromal myofibroblasts and fibrosis at 3 to 4 weeks after surgery and had large amounts of collagen type IV in the nascent EBM and anterior stroma. Myofibroblasts synthesized perlecan but were incompetent to incorporate the heparin sulfate proteoglycan into the nascent EBM. Corneal transparency was restored over several months even in fibrotic corneas, and this was associated with a return of EBM perlecan, myofibroblast disappearance, and reabsorption of disordered extracellular matrix. CONCLUSIONS: Defective incorporation of perlecan into the regenerating EBM by subepithelial myofibroblasts, and likely their precursor cells, underlies the development and persistence of stromal fibrosis after PRK corneal injury. [J Refract Surg. 2022;38(1):50-60.].",2022,"Journal of refractive surgery (Thorofare, N.J. : 1995)",10.3928/1081597X-20211007-02,B3_stroma,1,,,,,
PUBMED_0515,35020979,Limbal Bio-Engineered Tissue Employing 3D Nanofiber-Aerogel Scaffold to Facilitate LSCs Growth and Migration.,"Constrained by the existing scaffold inability to mimic limbal niche, limbal bio-engineered tissue constructed in vitro is challenging to be widely used in clinical practice. Here, a 3D nanofiber-aerogel scaffold is fabricated by employing thermal cross-linking electrospinned film polycaprolactone (PCL) and gelatin (GEL) as the precursor. Benefiting from the cross-linked (160 °C, vacuum) structure, the homogenized and lyophilized 3D nanofiber-aerogel scaffold with preferable mechanical strength is capable of refraining the volume collapse in humid vitro. Intriguingly, compared with traditional electrospinning scaffolds, the authors' 3D nanofiber-aerogel scaffolds possess enhanced water absorption (1100-1300%), controllable aperture (50-100 µm), and excellent biocompatibility (optical density value, 0.953 ± 0.021). The well-matched aperture and nanostructure of the scaffolds with cells enable the construction of limbal bio-engineered tissue. It is foreseen that the proposed general method can be extended to various aerogels, providing new opportunities for the development of novel limbal bio-engineered tissue.",2022,Macromolecular bioscience,10.1002/mabi.202100441,A3_epithelium_limbus,1,,,,,
PUBMED_0516,35021320,Mechanical and Optical Properties of Reinforced Collagen Membranes for Corneal Regeneration through Polyrotaxane Cross-Linking.,"Corneal transplantation is the widely accepted treatment to restore sight for corneal blindness. To date, because of the global donor cornea shortage, there is a need for alternatives to human donor corneas. Biocompatible collagen is an excellent candidate material for corneal repair in the view of biomimetics. Herein a class of polyrotaxane multiple aldehyde (PRA) cross-linkers based on the host-guest supramolecules of α-cyclodextrins and poly(ethylene glycol) is prepared to cross-link with collagen to fabricate materials for corneal repair. Aldehyde groups from rotaxanes and α-cyclodextrin units can synergistically improve the mechanical and optical properties of PRA cross-linked collagen membranes (Col-PRAs). Compared with counterparts cross-linked by traditional a cross-linker of 1-ethyl-3-(3-(dimethylamino)propyl) carbodiimide and N-hydroxy-succinimide, Col-PRAs have better mechanical properties, especially suture resistance as well as optical properties. In vivo lamellar keratoplasty results indicate that Col-PRAs not only can bear tight suturing on a rabbit cornea but also are prone to the remodeling of the epithelium and stroma of the cornea due to the outstanding cell adhesion and proliferation. These novel Col-PRAs exhibit great potential for use in the corneal regeneration.",2019,ACS applied bio materials,10.1021/acsabm.9b00464,B3_stroma,1,,,,,
PUBMED_0517,35031282,Decorin regulates collagen fibrillogenesis during corneal wound healing in mouse in vivo.,"A characteristic rigid spatial arrangement of collagen fibrils in the stroma is critical for corneal transparency. This unique organization of collagen fibrils in corneal stroma can be impacted by the presence and interactions of proteoglycans and extracellular matrix (ECM) proteins in a corneal microenvironment. Earlier studies revealed that decorin, a leucine-rich proteoglycan in stroma, regulates keratocyte-collagen matrix assembly and wound healing in the cornea. This study investigated the role of decorin in the regulation of stromal fibrillogenesis and corneal transparency in vivo employing a loss-of-function genetic approach using decorin null (dcn(-/-)) and wild type (dcn(+/+)) mice and a standard alkali-injury model. A time-dependent ocular examinations with Slit lamp microscope in live animals assessed corneal clarity, haze, and neovascularization levels in normal and injured eyes. Morphometric changes in normal and injured dcn(+/+) and dcn(-/-) corneas, post-euthanasia, were analyzed with Masson's Trichrome and Periodic Acid-Schiff (PAS) histology evaluations. The ultrastructure changes in all corneas were investigated with transmission electron microscopy (TEM). Injury to eye produced clinically relevant corneal haze and neovascularization in dcn(-/-) and dcn(+/+) mice while corneas of uninjured eyes remained clear and avascular. A clinically significant haze and neovascularization appeared in injured dcn(-/-) corneas compared to the dcn(+/+) corneas at day 21 post-injury and not at early tested times. Histological examinations revealed noticeably abnormal morphology and compromised collagen levels in injured dcn(-/-) corneas compared to the injured/normal dcn(+/+) and uninjured dcn(-/-) corneas. TEM analysis exhibited remarkably uneven collagen fibrils size and distribution in the stroma with asymmetrical organization and loose packing in injured dcn(-/-) corneas than injured/normal dcn(+/+) and uninjured dcn(-/-) corneas. The minimum and maximum inter-fibril distances were markedly irregular in injured dcn(-/-) corneas compared to all other corneas. Together, results of clinical, histological, and ultrastructural investigations in a genetic knockout model suggested that decorin influenced stromal fibrillogenesis and transparency in healing cornea.",2022,Experimental eye research,10.1016/j.exer.2022.108933,B3_stroma,1,,,,,
PUBMED_0518,35056129,Persimmon Leaves (Diospyros kaki) Extract Enhances the Viability of Human Corneal Endothelial Cells by Improving Na(+)-K(+)-ATPase Activity.,"The Na(+)/K(+)-ATPase, present in the basolateral membrane of human corneal endothelial cells (HCECs), is known to play an important role for corneal transparency. Na(+)/K(+)-ATPase dysfunction is one of the major causes of corneal decompensation. The ethanol extract of Diospyros kaki (EEDK) has been reported to increase corneal cell viability. Thus, we treated HCECs with EEDK and studied its effects on HCECs survival and Na(+)/K(+)-ATPase against cytotoxic drugs like staurosporine (ST) and ouabain (OU). Firstly, survival assays, (MTT assay and live dead-imaging) showed that decreased HCECs viability by ST and OU was significantly recovered by EEDK co-treatment. Secondly, Na(+)/K(+)-ATPase activity assays revealed that EEDK enhanced Na(+)/K(+)-ATPase enzymatic activity (* p < 0.01) with/without ST and OU. Finally, Na(+)/K(+)-ATPase expression analysis (Western Blot and confocal microscopy) demonstrated that EEDK treatment with/without ST and OU facilitates Na(+)/K(+)-ATPase expression in HCECs. Taken together, our findings led us to the conclusion that EEDK might aid HCECs survival in vitro by increasing the activity and expression of Na(+)/K(+)-ATPase enzyme. Since Na(+)/K(+)-ATPase activity is important to maintain cellular function of HCECs, we suggest that EEDK can be a potential effective agent against corneal edema and related corneal disorders.",2022,"Pharmaceuticals (Basel, Switzerland)",10.3390/ph15010072,C4_endothelium,1,,,,,
PUBMED_0519,35074340,Topical losartan inhibits corneal scarring fibrosis and collagen type IV deposition after Descemet's membrane-endothelial excision in rabbits.,"The purpose of this study was to examine the effect of topical and/or oral angiotensin converting enzyme II inhibitor and TGF-beta signaling blocker losartan on corneal stromal fibrosis that developed in rabbit corneas after Descemetorhexis removal of central Descemet's membrane and corneal endothelium. Twenty-eight New Zealand white rabbits were included and either had 8 mm central Descemetorhexis or sham control surgery without Descemetorhexis in one eye. Groups of 4 eyes without Descemetorhexis were treated for one month with no medications, topical losartan or oral losartan. Groups of 4 eyes with Descemetorhexis were treated with topical and oral vehicle, topical losartan, oral losartan, or both topical losartan and oral losartan for one month. Standardized slit lamp photos were obtained with central opacity intensity measured with ImageJ. The posterior fibrotic zone of corneas was measured on immunohistochemistry for alpha-smooth muscle actin (SMA) and keratocan using QuPath analysis. Collagen type IV expression in the posterior cornea was quantitated with ImageJ and duplex immunohistochemistry for collagen type IV and TGF beta-1. After Descemetorhexis, topical, but not oral, losartan decreased the intensity of central stromal opacity, reduced peripheral corneal scarring, and decreased alpha-smooth muscle actin myofibroblast fibrosis area compared to corneas that had Descemetorhexis and treatment with vehicles alone. Topical losartan decreased posterior stromal cellular, non-Descemet's membrane, collagen type IV production, that is likely stimulated by TGF beta as part of a negative regulatory feedback mechanism, compared to vehicle treatment at one month after Descemetorhexis. Topical losartan is likely to be effective in reducing corneal scarring fibrosis produced by traumatic injury, microbial infection, and some corneal diseases and surgeries.",2022,Experimental eye research,10.1016/j.exer.2022.108940,B3_stroma,1,,,,,
PUBMED_0520,35093391,PCL scaffold combined with rat tail collagen type I to reduce keratocyte differentiation and prevent corneal stroma fibrosis after injury.,"The cornea is one of the major refractive eye components and could be easily injured. An ineffective healing of corneal stromal wound may cause fibrosis and even loss of vision. Therefore, it is pivotal to prevent corneal fibrosis after injury. In this study, a poly (ε-caprolactone) (PCL) microfibrous scaffold infused with rat tail collagen type I was fabricated to obtain a 3D composite material. Physical and biological properties of PCL/collagen scaffold were evaluated, the effect of PCL/collagen scaffold on the proliferation and differentiation of limbal stromal stem cells (LSSCs) were detected in vitro, the differentiation of keratocytes as well as the expression and arrangement of extracellular matrix (ECM) influenced by PCL/collagen scaffold were investigated in vivo. RNA-sequencing on normal and injured corneas was carried out to find out the differential enriched pathways and gene expression. We discovered that the PCL/collagen scaffold simulated the stromal structure with properties that were most similar to the native cornea, the PCL/collagen scaffold exhibited good mechanical and biological properties. We also observed that the PCL/collagen scaffold reduced keratocyte differentiation. Injured corneas treated with PCL/collagen scaffold exhibited more regular collagen distribution and less fibroblasts and myofibroblasts distribution. By RNA-sequencing, we observed that in injured group, ECM-related pathway was enriched and several ECM-related genes were up-regulated. This study provides evidence that application of PCL/collagen scaffold could be a new therapeutic strategy for corneal injury.",2022,Experimental eye research,10.1016/j.exer.2022.108936,B3_stroma,1,,,,,
PUBMED_0521,35120168,Bio-fabrication of stem-cell-incorporated corneal epithelial and stromal equivalents from silk fibroin and gelatin-based biomaterial for canine corneal regeneration.,"Corneal grafts are the imperative clinical treatment for canine corneal blindness. To serve the growing demand, this study aimed to generate tissue-engineered canine cornea in part of the corneal epithelium and underlying stroma based on canine limbal epithelial stem cells (cLESCs) seeded silk fibroin/gelatin (SF/G) film and canine corneal stromal stem cells (cCSSCs) seeded SF/G scaffold, respectively. Both cell types were successfully isolated by collagenase I. SF/G corneal films and stromal scaffolds served as the prospective substrates for cLESCs and cCSSCs by promoting cell adhesion, cell viability, and cell proliferation. The results revealed the upregulation of tumor protein P63 (P63) and ATP-binding cassette super-family G member 2 (Abcg2) of cLESCs as well as Keratocan (Kera), Lumican (Lum), aldehyde dehydrogenase 3 family member A1 (Aldh3a1) and Aquaporin 1 (Aqp1) of differentiated keratocytes. Moreover, immunohistochemistry illustrated the positive staining of tumor protein P63 (P63), aldehyde dehydrogenase 3 family member A1 (Aldh3a1), lumican (Lum) and collagen I (Col-I), which are considerable for native cornea. This study manifested a feasible platform to construct tissue-engineered canine cornea for functional grafts and positively contributed to the body of knowledge related to canine corneal stem cells.",2022,PloS one,10.1371/journal.pone.0263141,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,,,,,
PUBMED_0522,35128757,Morphological adaptations on the eye of the golden gray mullet (Chelon aurata): Using light and scanning electron microscopical study.,"The present investigations were designed to describe the ultrastructural properties of the eye of the golden gray mullet (Chelon aurata). For this purpose, the eyes were examined grossly, and by light and electron microscope. The external layer consists of the cornea and the sclera. Three layers compose the cornea; the anterior stratified cuboidal epithelial; the anterior limiting (Bowman) membrane; and the thick dermal layer of the stroma. The mucoidal layer has small collagen fiber bundles embedded in the CT layer and located between the anterior portion of the scleral cornea and the dermal stroma, (or ""substancia propria""). The iridescent layer is thin at the center and thick at the periphery. It contains a pigmented layer with many ossicles. SEM analysis reveals that the cornea consists of undetermined shaped cells joined together by numerous thread-like micro-ridges, with several micro-tubercles on the external surface. The photoreceptor layer had two types of cells: the rod-shaped and the cone-shaped cells. The cone cells differentiate into two types of cells: single and double cells. SEM analysis of the retina showed that rod cells appear as thin long uniform rod-like, while the cone cells appear as rod cells with ovoid bases. SEM analysis demonstrates that the inner side of the retinal epithelium appears to be wrapped around itself. The morphological appearance of the eye adapts to life in superficial aquatic conditions. In conclusion, the current findings provide morphologic evidence to better understand the mechanism of fish vision adaptation to environmental conditions. RESEARCH HIGHLIGHTS: The transparent cornea composed of three layers; anterior stratified cuboidal epithelial, Bowman's membrane, and a thick dermal stromal layer. The mucoidal layer is formed from small collagen fibers bundles embedded in the CT layer and located between the anterior portion of the scleral cornea and the dermal stroma. There are two types of photoreceptor cells: rod and cone cells. Cone cells can be single and double cells.",2022,Microscopy research and technique,10.1002/jemt.24067,B3_stroma,1,,,,,
PUBMED_0523,35144350,[Imaging features of posterior polymorphous corneal dystrophy observed by in vivo confocal microscopy].,"Objective: To identify and analyze imaging features of posterior polymorphous corneal dystrophy (PPCD) by in vivo confocal microscopy (IVCM). Methods: This retrospective case series enrolled 27 eyes of 18 patients (including 10 males and 8 females) who were diagnosed with PPCD at the Department of Ophthalmology in Peking University Third Hospital between January 2013 and December 2019. The mean age was (23.61±14.81) years. There were 9 monocular and 9 binocular cases. All patients were examined by slit-lamp biomicroscopy and IVCM. The visual acuity, the mean endothelial cell density, and the images of IVCM were analyzed in all cases. Results: The mean best-corrected visual acuity was 0.76±0.33, and the mean endothelial cell density was (1 723.6±698.3) cells/mm(2). The IVCM images of type 1 PPCD (vesicular lesions) showed hyperreflective, placoid or homocentric lesions at the level of the Descemet's membrane, hyporeflective, oval or round lesions at the level of the Descemet's membrane, and hyporeflective, crater-like lesions at the level of the endothelial cell layer. The IVCM images of type 2 PPCD (band lesions) displayed hyperreflective, band lesions and a fibrous strand structure at the level of the Descemet's membrane, hyporeflective, vesicular lesions at the level of the Descemet's membrane, and hyporeflective, trough-and ridge-like lesions at the level of the endothelial cell layer. The IVCM images of type 3 PPCD (geographic placoid opacities) showed loss of the hexagonal features of endothelial cells and epithelial-like cell transformation. Conclusions: PPCD primarily affects the endothelium and Descemet's membrane. IVCM could highlight the special characteristics of PPCD including hyperreflective lesions at the level of the Descemet's membrane, hyporeflective lesions at the level of the endothelial cell layer, and epithelial-like cell transformation of endothelial cells. IVCM is an invaluable tool for clinical diagnosis and dynamic monitoring of PPCD.",2022,[Zhonghua yan ke za zhi] Chinese journal of ophthalmology,10.3760/cma.j.cn112142-20210228-00099,C4_endothelium,1,,,,,
PUBMED_0524,35184124,Glasses-Assisted 3D Display System-Guided Descemet Membrane Endothelial Keratoplasty Tissue Preparation.,"PURPOSE: The aim of this study was to evaluate the feasibility of Descemet membrane endothelial keratoplasty (DMEK) tissue preparation using a glasses-assisted 3-dimensional (3D) display system and to compare it with a conventional surgical microscope. METHODS: Healthy pairs of human corneas suitable for penetrating keratoplasty surgery were selected for this study. The tissues were randomly divided into 2 groups. Each pair of corneas had 1 cornea (group 1) prepared with NGENUITY (Alcon) with a 5-second staining time with vision blue, and the fellow cornea (group 2) was prepared using a OPMI Lumera 700 surgical microscope (Carl Zeiss Meditec, Jena, Germany) with a 30-second staining time. DMEK graft preparation time, speed of stripping, graft width, and endothelial cell loss were evaluated. RESULTS: Twenty-eight pairs of corneas were included in this study. The graft preparation time was significantly higher in the 3D group than in the conventional group (498 ± 147 vs. 418 ± 85 seconds, P value = 0.031). The mean speed of stripping was 0.59 ± 0.081 mm/s in group 1 and 0.089 ± 0.005 mm/s in group 2 ( P value = 0.024). The mean endothelial cell density in group 1 and group 2 before tissue preparation was 2162 ± 115.21 and 2153 ± 122.45, respectively ( P value > 0.1). After tissue preparation, the endothelial cell density reduced to 1911 ± 150.72 in group 1 and 1998 ± 90.72 in group 2 ( P value = P value > 0.05). The graft width was 5.05 ± 0.71 mm in group 1 and 4.92 ± 0.23 mm in group 2 ( P value > 0.05). CONCLUSIONS: DMEK tissue preparation with 3D display system NGENUITY is feasible with a slightly increased preparation time. The improved visualization allows a reduced staining time that could be beneficial for eye banks because it may reduce the toxic effect of staining colorants.",2022,Cornea,10.1097/ICO.0000000000003005,C4_endothelium,1,,,,,
PUBMED_0525,35186691,Comparison of efficacy of two different silicone hydrogel bandage contact lenses after T-PRK.,"AIM: To compare the efficacy between two different silicone hydrogel bandage contact lenses after transepithelial photorefractive keratectomy (T-PRK). METHODS: In this randomized controlled trial, a total of 89 patients (178 eyes) who underwent T-PRK at the Qingdao Eye Hospital from October to December 2019 were selected. One random eye wore a Senofilcon A bandage contact lens after surgery, and the other eye a Balafilcon A bandage contact lens. Pain scores, uncorrected visual acuity (UCVA), spherical equivalent (SE), corneal epithelial healing status, epithelial thickness, bandage lenses deposits, lenses movement, and ocular surface conditions were measured and compared. RESULTS: There were no differences between the two groups in UCVA, SE, corneal epithelial healing status, corneal epithelial thickness, tear river heights and tear film rupture time at each follow-up visit. However, postoperative pain scores in the Senofilcon A group were significantly lower than those of the Balafilcon A group (F (intergroups)=67.833, P<0.001; F (time)=383.773, P<0.001; F (interaction)=57.344, P<0.001). The duration of pain in eyes in the Senofilcon A group was shorter than that of the Balafilcon A group (t=-3.326, P=0.001). The surface deposition scores and movement scores of Senofilcon A bandage lenses on the first and fourth days after surgery were lower than those of Balafilcon A bandage lenses (Z=-5.385, -6.782, P<0.001; Z=-8.336, -8.906, P<0.001). CONCLUSION: Both Senofilcon A and Balafilcon A bandage lenses have good efficacy after T-PRK. Senofilcon A lenses are associated with less pain and more comfort compared to Balafilcon A.",2022,International journal of ophthalmology,10.18240/ijo.2022.02.16,A3_epithelium_limbus,1,,,,,
