screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0039,29496505,Hypoxia modulates the development of a corneal stromal matrix model.,"Deposition of matrix proteins during development and repair is critical to the transparency of the cornea. While many cells respond to a hypoxic state that can occur in a tumor, the cornea is exposed to hypoxia during development prior to eyelid opening and during the diurnal sleep cycle where oxygen levels can drop from 21% to 8%. In this study, we used 2 three-dimensional (3-D) models to examine how stromal cells respond to periods of acute hypoxic states. The first model, a stromal construct model, is a 3-D stroma-like construct that consists of human corneal fibroblasts (HCFs) stimulated by a stable form of ascorbate for 1, 2, and 4 weeks to self-assemble their own extracellular matrix. The second model, a corneal organ culture model, is a corneal wound-healing model, which consists of wounded adult rat corneas that were removed and placed in culture to heal. Both models were exposed to either normoxic or hypoxic conditions for varying time periods, and the expression and/or localization of matrix proteins was assessed. No significant changes were detected in Type V collagen, which is associated with Type I collagen fibrils; however, significant changes were detected in the expression of both the small leucine-rich repeating proteoglycans and the larger heparan sulfate proteoglycan, perlecan. Also, hypoxia decreased both the number of Cuprolinic blue-positive glycosaminoglycan chains along collagen fibrils and Sulfatase 1, which modulates the effect of heparan sulfate by removing the 6-O-sulfate groups. In the stromal construct model, alterations were seen in fibronectin, similar to those that occur in development and after injury. These changes in fibronectin after injury were accompanied by changes in proteoglycans. Together these findings indicate that acute hypoxic changes alter the physiology of the cornea, and these models will allow us to manipulate the conditions in the extracellular environment in order to study corneal development and trauma.",2018,Experimental eye research,10.1016/j.exer.2018.02.021,B3_stroma;D3_full_thickness_multilayer,2,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0048,29634842,"The Relationship Between Mechanical Properties, Ultrastructural Changes, and Intrafibrillar Bond Formation in Corneal UVA/Riboflavin Cross-linking Treatment for Keratoconus.","PURPOSE: To determine the relationship between mechanical behavior in cross-linked corneas and changes in the corneal ultrastructure after corneal cross-linking (CXL). METHODS: Porcine corneas were treated following the ""Dresden"" protocol, the current gold standard for clinical treatment, consisting of dropwise application of 0.1% riboflavin in 20% dextran followed by 30 minutes of ultraviolet-A (UVA) irradiation. The effect of CXL was assessed using uniaxial tensile testing, transmission electron microscopy, and Fourier transform infrared spectroscopy, with results compared against corneas treated with each of the treatment solution components individually. RESULTS: UVA/riboflavin cross-linked corneas displayed 28% ± 17% increase in the material tangent modulus compared with dextran treatment alone, and altered collagen architecture within the first 300 µm of stromal depth consisting of 5% increase in the thickness of collagen fibrils, no significant changes to interfibrillar spacing, and an 8% to 12% decrease in number of fibrils per unit area. Fourier transform infrared spectroscopy confirmed formation of interfibrillar bonds (P = .012) induced by UVA-mediated CXL. CONCLUSIONS: The data support a model wherein collagen fibril diameter and structural density are fundamental parameters in defining tissue stiffening following UVA/riboflavin CXL and provide benchmarks against which modifications to the Dresden CXL protocol can be evaluated. [J Refract Surg. 2018;34(4):264-272.].",2018,"Journal of refractive surgery (Thorofare, N.J. : 1995)",10.3928/1081597X-20180220-01,B3_stroma,1,Uncertain,,stroma,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0076,30019745,Ultrastructure and 3D transmission electron tomography of collagen fibrils and proteoglycans of swollen human corneal stroma.,"BACKGROUND: The transparency of the cornea is regulated by the unique organization of collagen fibrils (CFs) which is maintained by proteoglycans (PGs). The interlacing of CF lamellae in the anterior stroma provides the biomechanical properties of the cornea. OBJECTIVE: To investigate the alterations of CFs and PGs in the swollen cornea, with special reference to the anterior stroma by using electron microscopy and 3D ultrastructural tomography. METHOD: Nine healthy normal scleral corneal rings (age from 40 to 65 years) were hydrated individually in deionised water to induce swelling in the cornea. Three of them were hydrated for 2hr whereas the other three were hydrated for 48hr. The remaining three scleral normal corneal rings were used as a control.The corneas were processed for electron microscopy (EM) to study the CFs and PGs. Ultrathin sections were observed using transmission electron microscopy (JOEL 1400) and digital images of CFs, PGs and lamellae were captured using a bottom mounted Quemesa camera and iTEM Soft Imaging System. The software program 'Composer-x64, version 3.4.2.0' was used to construct individual 3D images from 120 digital images taken from -60 to + 60 degree angles. RESULTS: The 3D tomography showed the degeneration of microfibrils within the CFs of the swollen cornea. The CF diameter was significantly reduced and the interfibrillar spacing significantly increased in both the 2hr and 48hr hydrated corneas compared to the normal cornea. Within the hydrated corneas, the CF diameter was smaller and the interfibrillar spacing was increased in the middle and posterior stroma compared to the anterior stroma. The PG area in both the 2hr and the 48hr hydrated cornea was reduced in the anterior stroma, whereas it was increased in middle and posterior stroma compared to the normal cornea. The density of the PGs in both the 2hr and the 48hr samples, was reduced compared to the density of PGs in the normal cornea. CONCLUSION: The CFs, PGs and lamellae had degenerated, caused by swelling. 3D imaging demonstrated that the impairment of the microfibrils and PGs within the CF, is caused by the excessive hydration or swelling in the anterior as well as in the middle and posterior stroma. The lamellae of the anterior stroma which provides the biomechanical strength in the normal cornea, had degenerated in the swollen corneas due to the presence of the damaged CFs and PGs.",2019,Histology and histopathology,10.14670/HH-18-029,B3_stroma;D3_full_thickness_multilayer,2,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0078,30029257,Corneal Collagen Cross-Linking With Riboflavin and UVA Regulates Hemangiogenesis and Lymphangiogenesis in Rats.,"PURPOSE: The purpose of this study was to determine whether corneal collagen crosslinking (CXL) inhibits hemangiogenesis and lymphangiogenesis during acute corneal inflammation in an in vivo rat model. METHODS: Inflammatory corneal neovascularization was induced by suture placement into a rat cornea. At day 3 after suture, a CXL protocol using riboflavin and UVA was administered after mechanical epithelial debridement. Hemangiogenesis and lymphangiogenesis were analyzed morphometrically. CD45 and CD68 immunostaining evaluated corneal leucocyte and macrophage immune cell infiltration, respectively. A TUNEL assay detected stromal cell apoptosis. Quantitative RT-PCR analysis identified angiogenic and lymphangiogenic genes as well as proinflammatory cytokine expression. Western blot analysis characterized vascular endothelial cell CD31 and lymphatic vessel endothelial hyaluronan receptor (LYVE-1) protein expression. RESULTS: CXL treatment significantly reduced corneal pathologic suture-induced hemangiogenesis and lymphangiogenesis 7 days after suture emplacement, but this procedure failed to affect hemangiogenesis and lymphangiogenesis 14 days after suture. Increased cell apoptosis and reduced CD45+ and CD68+ cell infiltration were evident in CXL-treated rats on days 7 and 14 after suture emplacement. CXL treatment significantly decreased angiogenic and lymphangiogenic mRNA expression levels and both CD31 and LYVE-1 protein expression levels, whereas it increased proinflammatory cytokine levels on day 7 after suture emplacement. However, on day 14 after corneal neovascularization, angiogenic and lymphangiogenic mRNA gene expression levels were upregulated along with hematic CD31 and lymphatic LYVE-1 protein expression. CONCLUSIONS: CXL treatment only temporarily inhibits corneal inflammatory-associated hemangiogenesis and lymphangiogenesis in vivo. Such insight suggests that future studies are warranted to develop novel CXL strategies with longer-lasting effectiveness in attenuating hemantic- and lymphatic-related corneal diseases.",2018,Investigative ophthalmology & visual science,10.1167/iovs.17-23036,B3_stroma,1,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0080,30053442,A comparative study of the elastic fibre system within the mouse and human cornea.,"The cornea relies on its organised extracellular matrix for maintaining transparency and biomechanical strength. Studies have identified an elastic fibre system within the human posterior cornea, thought to allow for slight deformations in response to internal pressure fluctuations within the eye. However, the type of elastic fibres that exist within the cornea and their roles remain elusive. The aim of this study was to compare the distribution and organisation of the elastic fibres within the posterior peripheral mouse and human cornea, and elucidate how these fibres integrate with the trabecular meshwork, whilst characterising the distribution of their main likely components (fibrillin-1, elastin and type VI collagen) in different parts of the cornea and adjacent sclera. We identified key differences in the elastic fibre system between the human and mouse cornea. True elastic fibres (containing elastin) were identified within the human posterior peripheral cornea. Elastic fibres appeared to present as an extensive network throughout the mouse corneal stroma, but as fibrillin-rich microfibril bundles rather than true elastic fibres. However, tropoelastin staining indicated the possibility that true elastic fibres had yet to develop in the young mice studied. Differences were also apparent within the anatomy of the trabecular meshwork. The human trabecular meshwork appeared to insert between the corneal stroma and Descemet's membrane, with elastic fibres continuing into the stroma from the trabecular meshwork anterior to Descemet's membrane. Within the mouse cornea, no clear insertion point of the trabecular meshwork was seen, instead the elastic fibres within the trabecular meshwork continued into Descemet's membrane, with the trabecular meshwork joining posterior to Descemet's membrane.",2018,Experimental eye research,10.1016/j.exer.2018.07.024,B3_stroma,1,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0083,30106514,"Bio-Orthogonally Crosslinked, In Situ Forming Corneal Stromal Tissue Substitute.","In this study, an in situ forming corneal stromal substitute based on collagen type I crosslinked by bio-orthogonal strain-promoted azide-alkyne cycloaddition (SPAAC) is presented. The crosslinked collagen gel has greater transparency compared to non-crosslinked collagen gels. The mechanical properties of the gels are controlled by changing functional group ratios and conjugated collagen concentrations. Higher concentrations of conjugated collagen yield enhances mechanical properties, where the storage modulus increases from 42.39 ± 8.95 to 112.03 ± 3.94 Pa after SPAAC crosslinking. Encapsulated corneal keratocytes grow within the SPAAC-crosslinked gels and corneal keratinocytes are supported on top of the gel surfaces. SPAAC-crosslinked gels support more favorable and stable keratinocyte morphology on their surface compared to non-crosslinked gels likely as a result of more optimal substrate stiffness, gel integrity, and resistance to degradation. SPAAC-crosslinked collagen gels with and without encapsulated keratocytes applied to rabbit corneas in an organ culture model after keratectomy exhibit surface epithelialization with multilayered morphology. The novel in situ forming gel is a promising candidate for lamellar and defect reconstruction of corneal stromal tissue.",2018,Advanced healthcare materials,10.1002/adhm.201800560,B3_stroma,1,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0087,30136872,The Sheep Cornea: Structural and Clinical Characteristics.,"PURPOSE: The aim of this study was to perform qualitative and quantitative analyses to characterize the corneas of young, healthy sheep. MATERIALS AND METHODS: Eight healthy male sheep, 10 months to 1 year of age, were included as experimental subjects. Central corneal thickness was measured using a handheld pachymeter, and an Easygraph corneal topographer provided topographic maps. Microstructural imaging of corneal layers was achieved by using the Heidelberg Retina Tomograph III Rostock Corneal Module in vivo corneal microscope (IVCM). An Ocular Response Analyzer (ORA) provided quantitative measurements of intraocular pressure (IOP), corneal hysteresis (CH), and corneal resistance factor. Tissue histology and immunohistochemistry were carried out to obtain detail on the corneal layers. RESULTS: Light microscopy and immunohistochemical labeling revealed a stratified epithelium, a limbus with numerous limbal crypts, a thick basement membrane, a thin Bowman's layer, a thick corneal stroma with a dense population of keratocytes, and a thick, hyper-reflective Descemet's membrane. Using IVCM, the cell density of the basal layer was noted to be significantly higher than that of other epithelial cell types. The density of keratocytes was significantly higher (P value = 0.0223) in the anterior compared to the posterior stroma. The endothelial cells were organized in a characteristic honeycomb pattern. The mean and standard deviation values for central corneal pachymetry were 623.14 ± 19.5 μm and 616.37 ± 34.87 μm for the left and right eyes, respectively. ORA-derived mean values for IOP(cc) and CH for the left and right eyes were 14.93 ± 1.73 mm Hg and 15.16 ± 2.02 mm Hg and 3.56 ± 0.72 mm Hg and 3.73 ± 0.49 mm Hg, respectively. CONCLUSIONS: The anatomical and clinical characteristics of the sheep cornea, as outlined in this study, make the sheep a suitable and relevant model for corneal research. This study provides researchers with important data on the suitability of sheep as a model for ophthalmic experiments.",2018,Current eye research,10.1080/02713683.2018.1510970,C4_endothelium,1,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0097,30248890,An In Vitro Model for Assessing Corneal Keratocyte Spreading and Migration on Aligned Fibrillar Collagen.,"BACKGROUND: Corneal stromal cells (keratocytes) are responsible for developing and maintaining normal corneal structure and transparency, and for repairing the tissue after injury. Corneal keratocytes reside between highly aligned collagen lamellae in vivo. In addition to growth factors and other soluble biochemical factors, feedback from the extracellular matrix (ECM) itself has been shown to modulate corneal keratocyte behavior. METHODS: In this study, we fabricate aligned collagen substrates using a microfluidics approach and assess their impact on corneal keratocyte morphology, cytoskeletal organization, and patterning after stimulation with platelet derived growth factor (PDGF) or transforming growth factor beta 1 (TGFβ). We also use time-lapse imaging to visualize the dynamic interactions between cells and fibrillar collagen during wound repopulation following an in vitro freeze injury. RESULTS: Significant co-alignment between keratocytes and aligned collagen fibrils was detected, and the degree of cell/ECM co-alignment further increased in the presence of PDGF or TGFβ. Freeze injury produced an area of cell death without disrupting the collagen. High magnification, time-lapse differential interference contrast (DIC) imaging allowed cell movement and subcellular interactions with the underlying collagen fibrils to be directly visualized. CONCLUSIONS: With continued development, this experimental model could be an important tool for accessing how the integration of multiple biophysical and biochemical signals regulate corneal keratocyte differentiation.",2018,Journal of functional biomaterials,10.3390/jfb9040054,B3_stroma,1,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0101,30308581,Descemet's Membrane Biomimetic Microtopography Differentiates Human Mesenchymal Stem Cells Into Corneal Endothelial-Like Cells.,"PURPOSE: Loss of corneal endothelial cells (CECs) bears disastrous consequences for the patient, including corneal clouding and blindness. Corneal transplantation is currently the only therapy for severe corneal disorders. However, the worldwide shortages of corneal donor material generate a strong demand for personalized stem cell-based alternative therapies. Because human mesenchymal stem cells are known to be sensitive to their mechanical environments, we investigated the mechanotransductive potential of Descemet membrane-like microtopography (DLT) to differentiate human mesenchymal stem cells into CEC-like cells. METHODS: Master molds with inverted DLT were produced by 2-photon lithography (2-PL). To measure the mechanotransductive potential of DLT, mesenchymal stem cells were cultivated on silicone or collagen imprints with DLT. Changes in morphology were imaged, and changes in gene expression of CEC typical genes such as zonula occludens (ZO-1), sodium/potassium (Na/K)-ATPase, paired-like homeodomain 2 (PITX2), and collagen 8 (COL-8) were measured with real-time polymerase chain reaction. At least immunofluorescence analysis has been conducted to confirm gene data on the protein level. RESULTS: Adhesion of MSCs to DLT molded in silicone and particularly in collagen initiates polygonal morphology and monolayer formation and enhances not only transcription of CEC typical genes such as ZO-1, Na/K-ATPase, PITX2, and COL-8 but also expression of the corresponding proteins. CONCLUSIONS: Artificial reproduction of Descemet membrane with respect to topography and similar stiffness offers a potential innovative way to bioengineer a functional CEC monolayer from autologous stem cells.",2019,Cornea,10.1097/ICO.0000000000001765,C4_endothelium,1,Uncertain,,endothelium,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0111,30359250,The healing effect of the collagen-glycosaminoglycan copolymer on corneal thinning.,"BACKGROUND: To study the healing processes of partial thickness wounds in the adult rabbit cornea after grafting a porous collagen-glycosaminoglycan copolymer matrix (CG). METHODS: In this study, the regeneration of surgically-induced rabbit corneal defect implanted with CG was investigated. The corneal partial thickness wound was created by 7.5 mm trephine. The wound was implanted with CG. Effects on wound healing was analyzed using clinical data on epithelial migration and corneal thickness, and histological data on collagen and alpha smooth muscle actin distribution. RESULTS: Compared with control group, CG induced a relatively severe inflammatory reaction in grafted cornea until the CG matrix was completely degraded. The new vessel ingrowth and stromal regeneration maintained the corneal thickness. The grafted cornea was significantly thicker (P < 0.001) than the control group. On day 90, the corneal opacity score of the control group was one and the grafted cornea was two. CONCLUSION: CG copolymer matrix can successfully repair the damaged corneal stroma by injury, and regain its thickness. However, CG matrix induced inflammatory healing process thus causing mild corneal haziness and neovascularization.",2018,BMC ophthalmology,10.1186/s12886-018-0947-3,A3_epithelium_limbus;B3_stroma,2,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0114,30414971,Effects of corneal preservation conditions on human corneal endothelial cell culture.,"The purpose of this study was to investigate the growth capacity of human corneal endothelial cells (HCEnCs) isolated from old donor corneas preserved in 4 different storage conditions. The following conditions were evaluated, A) cold storage (CS) (Optisol GS) for 7 days at 4 °C [n = 6]; B) organ culture (OC) (Cornea Max) for 7 days at 31 °C [n = 6]; C) OC for 28 days at 31 °C [n = 6] and; D) CS for 7 days at 4 °C followed by OC for 28 days at 31 °C [n = 6]. Following preservation, the Descemet membrane-endothelium complex was peeled and digested using Collagenase-Type1 and was subsequently trypsinized before being plated into 2 wells (from each cornea) of an 8-well chamber slide. Media was refreshed every alternate day. The confluence rate (%) was assessed, and overall viability was determined using Hoechst, Ethidium Homodimer and CalceinAM staining. HCEnC-associated markers ZO-1, Na(+)/K(+)-ATPase, CD166 (Tag1A3), PRDX-6 (Tag2A12) and proliferative marker Ki-67 were used to analyse the cultures established from each condition. Donor tissues preserved in hypothermia (condition A) resulted in 9.3% ± 4.0% trypan-blue positive cells (TBPCs) hence lower number of HCEnCs was plated. <1% TBPCs were observed in conditions B, C and D. Indicatively, confluence in conditions A, B, C and D was 14.0%, 24.8%, 23.4% and 25.4% respectively (p = 0.9836) at day 1. By day 9, HCEnCs established from all conditions became confluent except cells from condition A (94.2% confluence). All HCEnCs in the 4 conditions were viable and expressed HCEnC-associated markers. In conclusion, OC system has advantages over hypothermic media for the preservation of older donor corneas rejected for corneal transplant and deemed suitable for corneal endothelial cell expansion, with lower TBPCs before peeling and longer period of tissue preservation over hypothermic storage system.",2019,Experimental eye research,10.1016/j.exer.2018.11.007,C4_endothelium,1,Uncertain,,endothelium,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
