screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0866,39798638,3D printed biomimetic bilayer limbal implants for regeneration of the corneal structure in limbal stem cell deficiency.,"Limbal stem cell deficiency (LSCD) causes vision loss and is often treated by simple corneal epithelial cell transplantation with poor long-term efficiency. Here, we present a biomimetic bilayer limbal implant using digital light processing 3D printing technology with gelatin methacrylate (GelMA) and poly (ethylene glycol) diacrylate (PEGDA) bioinks containing corneal epithelial cells (CECs) and corneal stromal stem cells (CSSCs), which can transplant CECs and improve the limbal niche simultaneously. The GelMA/PEGDA hydrogel possessed robust mechanical properties to support surgical transplantation and had good transparency, suitable swelling and degradation rate as a corneal implant. Encapsulated CECs and CSSCs maintained viability and proliferative activity in the bilayer limbal implant. In vivo, both CEC-loaded and CEC/CSSC-loaded hydrogel could repair the corneal surface in the LSCD model effectively. Notably, the corneal epithelial healing was faster, and corneal opacity and neovascularization were minimal in CEC/CSSC-loaded group. These findings highlight the feasibility of 3D printing in limbal construction, providing CEC/CSSC-loaded limbal implants as a treatment strategy for LSCD and corneal blindness. STATEMENT OF SIGNIFICANCE: This study aimed to enhance the long-term prognosis of limbal epithelial cell transplantation in patients with limbal stem cell deficiency by developing a 3D limbal implant that encapsulates corneal epithelial cells and limbal niche cells simultaneously. The 3D printed implant offers the advantages of mimicking the natural layered limbal structure and were found to enhance the regenerative capacity of corneal epithelial cells, suppress inflammation, and alleviate corneal scarring in vivo. This study highlights the importance of limbal microenvironment remodeling in the treatment of limbal stem cell deficiency and the potential of 3D printing in the treatment of corneal diseases.",2025,Acta biomaterialia,10.1016/j.actbio.2025.01.011,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0877,39853921,Artificial Cornea Substitute Based on Hydrogel Skeletons with Natural Stromal Hierarchical Structure and Extracellular Matrix for Sutureless Transplantation.,"Corneal substitutes with structural and compositional characteristics resembling those of natural corneas have attracted considerable attention. However, biomimicking the complex hierarchical organization of corneal stroma is challenging. In this study, humanized corneal stroma-like adhesive patches (HCSPs) are prepared through a multi-step process. First, polyethylene glycol diacrylate is cast and cured within decellularized porcine cornea (DPC) templates. The DPCs are then enzymatically digested to obtain hydrogel skeletons, which are finally integrated with human corneal extracellular matrix and methacrylate gelatin. HCSPs replicate the ultrastructure, protein components, and optical properties of human corneas and exhibit improved anti-swelling and anti-degradation capabilities compared with conventional DPCs and recombinant human collagen patches. HCSPs can deliver methacrylate gelatin at the ocular surface temperature (37 °C) and achieve stable adhesion to the corneal stroma upon 405 nm light irradiation. Furthermore, HCSPs promote the survival and migration of corneal epithelial and stromal cells while preserving their phenotypes. In rabbit models of lamellar keratoplasty and microperforation repair, HCSPs accelerate epithelial healing, minimize suture-associated complications, and maintain structural stability. These findings suggest that HCSPs are promising donor corneal substitutes for clinical applications.",2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",10.1002/advs.202411540,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0904,40083774,In situ UNIversal Orthogonal Network (UNION) bioink deposition for direct delivery of corneal stromal stem cells to corneal wounds.,"The scarcity of human donor corneal graft tissue worldwide available for corneal transplantation necessitates the development of alternative therapeutic strategies for treating patients with corneal blindness. Corneal stromal stem cells (CSSCs) have the potential to address this global shortage by allowing a single donor cornea to treat multiple patients. To directly deliver CSSCs to corneal defects within an engineered biomatrix, we developed a UNIversal Orthogonal Network (UNION) collagen bioink that crosslinks in situ with a bioorthogonal, covalent chemistry. This cell-gel therapy is optically transparent, stable against contraction forces exerted by CSSCs, and permissive to the efficient growth of corneal epithelial cells. Furthermore, CSSCs remain viable within the UNION collagen gel precursor solution under standard storage and transportation conditions. This approach promoted corneal transparency and re-epithelialization in a rabbit anterior lamellar keratoplasty model, indicating that the UNION collagen bioink serves effectively as an in situ-forming, suture-free therapy for delivering CSSCs to corneal wounds.",2025,Bioactive materials,10.1016/j.bioactmat.2025.02.009,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0936,40449707,Compartmentalized 3D bioprinting of the limbal niche with distinct hPSC-LSC subpopulations for corneal disease modeling.,"Limbal epithelial stem cells (LSCs) are essential for corneal epithelium regeneration and visual acuity. The limbal niche's physicochemical properties regulate LSC function, but their role is not fully understood. Developing in vitro models that mimic the native niche can enhance our understanding of niche functions, despite the challenges of niche complexity. In this study, we created a 3D bioprinted limbal niche model using a hybrid approach that combines two human pluripotent stem cell-derived LSC (hPSC-LSC) subpopulations (p63+ and ABCG2+ cells) within hyaluronic acid (HA)-based bioinks and a stiff polyacrylamide (PA) gel scaffold produced by conventional gel casting. We analyzed the mechanical properties of the bioinks and assessed cell viability, morphology, and protein expression after one week of culture. Finally, we conducted a proof-of-concept wound healing assay using an alkali burn injury model to assess the functionality of the model for research purposes. The results show that this 3D model effectively replicated the mechanical environment of native tissue, maintains stability for one-week post-printing, and supports LSC viability and normal in vitro phenotype. In addition, the wound healing assay showed a cellular response, indicated by non-simultaneous caspase-3 activation of hPSC-LSC subpopulations for 48 hours post-wounding. This model provides a valuable platform for investigating the limbal niche and advancing cellular therapies applicable to other tissue niches throughout the body. STATEMENT OF SIGNIFICANCE: The corneal limbal niche is crucial for corneal regeneration, creating a high demand for in vitro models. However, current models are not sufficiently replicating the complexity of native tissue and importantly, lack the element of recently demostrated limbal stem cell (LSC) heterogeneity. In this study, we combine three key features of the limbus, including stiffness, architecture and compartmentalization, to create limbal niche-mimicking structures using 3D bioprinting with two human pluripotent stem cell derived LSC (hPSC-LSC) subpopulations. We demonstrate structural stability, native tissue-like mechanical properties, sustained cellular viability, stable hPSC-LSC phenotype post-printing, and a tissue-mimicking response to wounding. This approach offers an innovative strategy to model complex niches and advance the understanding of limbal niche functions.",2025,Acta biomaterialia,10.1016/j.actbio.2025.05.068,A3_epithelium_limbus;D3_full_thickness_multilayer,2,Include,,epithelium_limbus,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0947,40613723,A graphene oxide/niobium carbide MXene composite-based functional nanocomposite scaffold for artificial corneas.,"Artificial corneas offer the only hope to end-stage corneal disease patients. A highly desirable artificial cornea requires high mechanical strength, good biocompatibility, and sufficient durability to withstand hostile environments and possesses specific biological activities. This study reports the physical characteristics, cytocompatibility, and biocompatibility of graphene oxide and niobium carbide MXene (GO/Nb(2)C) nanocomposites used in normal rabbit corneas and a corneal alkali burn model. Nanoindentation and long-term corrosion assays in combination with atomic force and scanning electron microscopy were used to study mechanical properties and corrosion resistance. In vitro biocompatibility was evaluated based on the survival, proliferation, and attachment of human corneal stromal cells. In vivo stability and host tissue responses were determined using GO/Nb(2)C scaffolds implanted in rabbit corneas and in an in vivo corneal alkali burn model. Fibrosis indices Hsp47, FN, and a-SMA were negative. Furthermore, IL-2 and IL-6 were downregulated, along with oxidative stress indices in the rabbit cornea after implanting GO/Nb(2)C scaffolds. In the in vivo corneal alkali burns model, Immunofluorescence (IF) indicated that the GO/Nb(2)C scaffolds decreased CD11b expression around the surgical area. The GO/Nb(2)C scaffolds have significantly high biocompatibility with biological activity, safety, efficacy, antioxidative stress, and anti-inflammatory properties. This promising bioactivity of the corneal scaffold provides novel strategies for constructing a functional scaffold of artificial corneas.",2025,Nanoscale,10.1039/d5nr01312g,B3_stroma;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0973,40893304,Hydrogel-Mediated Sustained Delivery of Corneal Epithelial Extracellular Vesicles: A Strategy for Enhanced Corneal Regeneration.,"Extracellular vesicles (EVs) derived from corneal epithelial cells have shown great promise in promoting corneal wound healing and stromal regeneration, but they face challenges with rapid clearance from the eye. This study addresses these challenges by developing a biocompatible collagen-hydrogel sustained delivery system. We successfully isolated, purified, and characterized corneal epithelial EVs (CE-EVs), assessed their efficacy in corneal epithelial healing in vitro, and demonstrated their sustained delivery over 10 days followed by an on-demand release through enzymatic degradation of the hydrogel, which mimics the in vivo scenario. To develop a microscale understanding of the EV diffusion inside the hydrogel matrix, we probed the hydrogel network with several model compounds and nanoparticles by using advanced confocal microscopy analyses, followed by fitting our results to established diffusion models. Our findings suggest this innovative approach offers a safe and effective strategy to promote corneal wound healing. This technology has the potential to revolutionize corneal injury treatment and improve patient outcomes. Moreover, the possibility to tailor EV-release kinetics broadens the scope of EV research in clinical practices, as varying short- and long-term release profiles will be required for diverse medical applications.",2025,ACS omega,10.1021/acsomega.5c01135,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0978,40945255,"EMERGE patch, a novel electrogenic engineered material to enhance healing of severe corneal wounds.","Severe corneal wounds with stromal damage, especially those inflicted in battlefield and terrorist attacks, remain a significant clinical challenge. Naturally occurring wound electric fields have been demonstrated to have powerful effects on the healing of corneal epithelial wounds. Here we developed a functional scaffolding material with electrogenic pharmaceutical agents to enhance the healing of stromal wounds, i.e. Engineered Materials that Create Environments for ReGeneration via Electric Field (EMERGE). We first used an excimer laser to produce rat cornea stromal wounds with precisely controlled size and depth and demonstrated that such wounds produced large endogenous wound electric currents. The application of electrogenic compounds significantly increased the wound electric currents and wound healing. We then optimized the EMERGE patches with controlled fibril density, orientation, topography, thickness, optical, and biomechanical properties. The EMERGE patch has the advantage of the way that it supports optimal growth and migration of corneal epithelial cells in vitro. A corneal pocket keratotomy was used to secure the EMERGE patch in deep stroma rabbit corneal wounds without sutures. Corneas were examined with OCT and histological studies for up to four weeks and in one animal up to one year. The EMERGE patch increased wound healing significantly over the non-implant and electrogenic treatment controls (P < 0.05). Optical clarity was significantly improved (P < 0.05), and corneal thickness, histology, and staining of corneal cells showed favorable effects when treated with the EMERGE patch. This novel material thus represents a functional scaffolding with electrogenic agents to enhance the healing of severe corneal wounds.",2026,Biomaterials,10.1016/j.biomaterials.2025.123689,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0989,41070062,Comparison of the regenerative potential of different functionalized gelatin-based hydrogels as fillers of rabbit corneal wounds.,"OBJECTIVES: Persistent epithelial defects (PEDs) and chronic corneal ulcers are lesions resistant to treatment for over 2 weeks, risking inadequate healing, reduced sensitivity, and corneal lysis or perforation. This study evaluates the regenerative potential of functionalized gelatin-based hydrogels for treating rabbit corneal wounds as a non-surgical alternative. METHODS: Thirty female New Zealand white rabbits underwent anterior stromal keratectomy and were assigned to five groups: control (0.2% HA artificial tears) and four hydrogel treatment groups. Hydrogels included non-functionalized gelatin-RFP (H) and functionalized versions with infliximab (H-Ab), autologous serum (H-AS), and human amniotic membrane extracts (H-HAMe). Crosslinking was performed in situ with blue light. Corneas were evaluated at 7 and 21 days for re-epithelialization, fibrosis, and inflammation using histology, qPCR and immunohistochemistry, focusing on markers of proliferation (Ki67), differentiation (CK3), stemness (PAX6, p63, CD44), adhesion (integrin β4), and fibrosis (α-SMA). RESULTS: All treatments supported re-epithelialization by day 7 and restored barrier function (ZO-1), with H-AS achieving the fastest closure. Expression of the adhesion marker integrin β4 improved over time across all groups. Hydrogel formulations promoted limbal activation (PAX6, CD44), with H-AS and H-HAMe showing elevated p63 expression at day 7. All hydrogels reduced fibrosis (α-SMA), though extracellular matrix organization varied. H-Ab and H-HAMe reduced inflammation (IL-1β), while H-AS showed minimal irritability. CONCLUSION: Functionalized gelatin-RFP hydrogels promote re-epithelialization, reduce fibrosis and inflammation, and restore ocular integrity, offering a promising solution for corneal wound repair.",2025,Frontiers in medicine,10.3389/fmed.2025.1667446,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_1006,41203155,Photocurable hybrid hydrogels based on gelatin and polysaccharides for sutureless repair of corneal defects.,"Corneal transplantation is the prevailing treatment for severe cornea diseases. Considering the shortage of donor tissues and postoperative complications associated with conventional suturing, it is imperative to develop alternative strategies for corneal transplantation. Photocurable hydrogels have attracted considerable attention as corneal substitutes due to their favorable physicochemical properties and application flexibility. However, most photocurable hydrogels focus on repairing focal corneal defects, and still suffer from insufficient mechanical strength and poor adhesion properties. Herein, a photocurable hydrogel GOC composed of gelatin methacryloyl (GelMA), oxidized hyaluronic acid (OHA), and carboxymethyl chitosan (CMCS) is fabricated for sutureless repair of large corneal defects (7 mm). This injectable hydrogel exhibits superior transparency, low swelling rate, tunable mechanical performance, and excellent adhesive properties. In vitro studies demonstrate that GOC hydrogel can support the proliferation and migration of human corneal epithelial cells (HCECs), indicating satisfactory cytocompatibility. Additionally, GOC hydrogel can accurately fill large corneal defects and produce grafts with smooth surfaces. Based on the results of slit-lamp microscopy, AS-OCT, confocal microscopy, and histological evaluations, GOC hydrogel enables effective repair of large corneal defects by facilitating re-epithelialization and stromal reconstruction, and meanwhile reducing inflammatory responses and corneal scarring. Therefore, GOC hydrogel may provide an alternative for sutureless treatment of large corneal defects.",2025,International journal of biological macromolecules,10.1016/j.ijbiomac.2025.148835,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_1020,41427066,Experimental Study of the Effect of Corneal Bio-Coating Based on the Original Hydrogel Biopolymer Scaffold on the Anterior Segment Structures of the Eye.,"In recent years, there have been proposed various kinds of bioengineering constructions of scaffolds - biomaterial structures serving as substrates for restoration and regeneration of tissues. They possess marked biocompatibility, are capable of supporting high concentration of substances delivered to the injured tissues, and may be standardized in the process of fabrication. The aim of the investigation is to study experimentally the effect of the bio-coating based on the original hydrogel biopolymer scaffold on the intact structures of the anterior segment of the eye and its adnexa and evaluate its safety. MATERIALS AND METHODS: The experimental study was carried out on 6 rabbits (6 eyes). The original hydrogel biopolymer scaffold of 10.0 mm in diameter, 1.5 and 2.0 mm thick was used as a bio-coating for the cornea. On days 3, 7, and 9 from the beginning of the experiment, the results were histologically tested. RESULTS: On days 3 and 7 of the experiment, histological investigations did not find any structural changes of the anterior segment of the eye and differences between the scaffolds of various thicknesses. The stroma, Descemet's membrane, endothelium, and general topography of the intercellular matrix were not altered. On day 9, structural changes of the anterior segment were not revealed either in the experiment with the 1.5 mm thick scaffold. Histological investigations of the specimen with the 2.0 mm scaffold showed alterations in the form of epithelium thickening, signs of pseudostratified basal layer, hyperplasia of the wing cell layer with the increased number of its layers, greater number of cellular elements in the anterior stroma layers. No structural changes of the Descemet's membrane and corneal endothelium were noted. CONCLUSION: The suggested hydrogel scaffold-based bio-coating is subject to self-biodegradation without any sequelae to the eye and its adnexa. Increased thickness of the bio-coating results in deceleration of its biodegradation and enhanced activity of proliferative processes in the epithelium and anterior stromal layers, which is indirect evidence of improved regenerative properties of these tissues.",2025,Sovremennye tekhnologii v meditsine,10.17691/stm2025.17.4.04,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_1021,41460069,3D-Bioprinted Biomimetic Epithelial-Stromal Hydrogel Construct with In Situ Photocrosslinkable Bioadhesive for Suture-Free Corneal Regeneration.,"3D bioprinted corneal equivalents can faithfully replicate native tissue architecture, but their clinical translation has been hindered by the reliance on traumatic suturing techniques. To address this challenge, we developed an integrated bioadhesive strategy for suture-free transplantation of biomimetic corneal constructs. Using digital light processing (DLP), we fabricated an epithelial-stromal bilayer scaffold with spatially organized corneal epithelial cells (CECs) and corneal stromal stem cells (CSSCs) in their respective layers through photopolymerization of gelatin methacryloyl (GelMA)/2-aminoethyl methacrylated chondroitin sulfate (CSAMA) bioinks. Critically, N-hydroxysuccinimide-modified chondroitin sulfate methacrylate (CSMA-NHS) was synthesized, and GelMA-CSMA-NHS bioadhesive achieved in situ anchoring of 3D bioprinted scaffolds to the corneal stroma through synergistic topological adhesion and amide-bonding. The rabbit anterior lamellar keratoplasty model demonstrated that this combination strategy can achieve in situ corneal defect closure and effectively promote corneal re-epithelialization and stromal regeneration, reducing corneal scar formation. This integrated strategy combines 3D bioprinting with in situ adhesion to simultaneously reconstruct the corneal multilayered architecture and enable suture-free implantation, presenting a promising approach for corneal repair.",2026,Advanced healthcare materials,10.1002/adhm.202504578,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_1039,41554492,A natural corneal extracellular matrix-inspired dual-crosslinked hydrogel bioadhesive for emergency corneal trauma repair.,"Emergency corneal injuries necessitate immediate intervention to minimize the risk of infection and maintain optical clarity. However, corneal transplantation is unsuitable due to donor shortage and surgical complexity. Inspired by the synergistic role of collagen and glycosaminoglycans in the natural cornea extracellular matrix, a visible light-initiated, in situ dual-crosslinked hydrogel bioadhesive (GelMA-CSMA-NHS) is prepared by combining gelatin methacryloyl (GelMA) and N-hydroxysuccinimide-modified chondroitin sulfate methacrylate (CSMA-NHS). Upon exposure to 405 nm light, the bioadhesive precursor rapidly forms a hydrogel within 3 min directly on the injured cornea. It establishes strong interfacial integration with the tissue through topological entanglement and NHS-amine covalent crosslinking, thereby serving as a suture-free alternative for corneal repair. The dual-crosslinking mechanism significantly enhances the mechanical cohesion of the hydrogel, which synergistically improves its adhesive performance. The resulting hydrogel demonstrates high transparency, stable swelling behavior, good biocompatibility and biodegradability, and high burst pressure resistance. Using established models of partial stromal defects and full-thickness corneal lacerations, the bioadhesive integration and pro-healing effects of the hydrogel were evaluated. The results showed that the hydrogel bioadhesive rapidly seals corneal wounds, promotes re-epithelialization, reduces scarring formation, and supports full-thickness corneal regeneration. STATEMENT OF SIGNIFICANCE: To address the limitations of traditional surgical sutures in treating acute corneal injuries, we developed a hydrogel bioadhesive (GelMA-CSMA-NHS). Inspired by the composition of the natural corneal extracellular matrix, the adhesive is fabricated from two derivatives of natural bioactive macromolecules. It can be rapidly crosslinked in situ on the injured cornea under visible light initiation via a dual-crosslinking mechanism, forming a strong adhesive interface with the tissue through topological entanglement and NHS-amine covalent bonding. In terms of performance, the hydrogel bioadhesive exhibits high transparency, good biocompatibility and biodegradability, and high burst pressure resistance. The hydrogel was evaluated in two models of acute corneal injury-partial stromal defects and full-thickness corneal lacerations. It accelerates re-epithelialization, minimizes scarring formation, and supports full-thickness corneal regeneration. Thus, this hydrogel bioadhesive shows considerable potential for emergency corneal repair and regenerative medicine.",2026,Acta biomaterialia,10.1016/j.actbio.2026.01.034,B3_stroma;D3_full_thickness_multilayer,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_1057,41794129,Near complete corneal regeneration after lamellar keratoplasty in rabbits enabled by an in situ photo-crosslinkable dendrimer-hyaluronic acid hydrogel.,"PURPOSE: Corneal fibrosis is a leading cause of blindness that often requires corneal transplantation. However, transplantation is limited by donor shortages especially in low and middle-income countries, surgical complexity, and intensive postoperative management. We have developed an in situ photo-crosslinkable hydroxyl poly (amidoamine) [PAMAM] dendrimer-hyaluronic acid hydrogel (OcuPair) that produces 'near complete' regeneration of cornea regeneration, in approximately 6 months, in a rabbit keratoplasty model. METHODS: Sixteen rabbits (both male and female) were divided into two groups: anterior lamellar keratoplasty-shallow (ALK(S), n = 7) and anterior lamellar keratoplasty-deep (ALK(D), n = 9). Non-operated contralateral eyes served as controls. The hydrogel was applied after ALK(S) or ALK(D) surgery and then crosslinked with ultraviolet light. Corneal structure and re-epithelialization were assessed via anterior-segment optical coherence tomography (AS-OCT) and fluorescein staining at 14 and 28 days and 2, 3, 6, and 9 months. At 10 months, in vivo confocal microscopy (IVCM) imaging and histopathologic analyses were performed. RESULTS: By 6-10 months, near-complete corneal regeneration was observed, with ALK(S) and ALK(D) corneas achieving transparency comparable to that of healthy controls. AS-OCT and keratoscope data confirmed full epithelial repopulation, regenerated stroma, and near-normal anterior curvature. Histology and IVCM revealed restored corneal architecture with re-innervation of the epithelium and anterior stroma. CONCLUSION: OcuPair dendrimer-HA hydrogel provided mechanical support and promoted corneal regeneration after lamellar keratoplasty. It is a biocompatible scaffold for corneal repair, with significant promise as a viable alternative to conventional anterior lamellar keratoplasty.",2026,The ocular surface,10.1016/j.jtos.2026.03.001,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_1063,41878560,RNA modifications: molecular orchestrators of wound healing.,"Wound healing is a highly coordinated biological process traditionally divided into three phases: inflammatory, proliferative, and remodeling. Diabetes and acute trauma markedly disrupt these stages, resulting in delayed wound closure, persistent inflammation, and impaired tissue regeneration. This review focuses on three trauma-relevant contexts: (i) skin wounds, including diabetic ulcers and burns; (ii) bone fracture healing; and (iii) corneal epithelial and stromal injury. Robust in vivo evidence is synthesized to delineate the mechanistic roles of the four principal ribonucleic acid (RNA) modifications: N (6)-methyladenosine, 5-methylcytosine, N (7)-methylguanosine, and N (4)-acetylcytidine. Additionally, the roles of RNA modification writers, erasers, and readers in regulating macrophage polarization, stem and progenitor cell fate, angiogenesis, lymphangiogenesis, and extracellular matrix remodeling are examined. Evidence across different tissues and wound healing phases is integrated rather than presented descriptively. Methodological limitations are highlighted, and knowledge gaps are identified alongside testable hypotheses. Translational opportunities with direct relevance to burn and trauma management are emphasized. This review aims to integrate mechanistic and translational insights into a coherent framework for therapeutic intervention. By defining how RNA modifications intersect with distinct wound healing phases, concrete therapeutic entry points and delivery strategies relevant to burns and trauma are identified, including topical hydrogels, exosome-based therapies, and bone-targeted nanoparticles. Designs for pragmatic clinical trials and biomarker strategies that enable translation of preclinical findings to patients are also discussed.",2026,Burns & trauma,10.1093/burnst/tkag010,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
